x,y,z
2537.8684210526317,2253.205882352941,2092.8275862068967
2089.0555555555557,2034.611111111111,2017.8636363636363
2089.0555555555557,2034.611111111111,2017.8636363636363
2579.8611111111113,2228.691489361702,2054.0963855421687
2429.8297872340427,2226.8275862068967,2118.5421686746986
2239.896551724138,2121.264150943396,2199.3958333333335
2343.9189189189187,2259.548387096774,2139.1194029850744
2242.2926829268295,2143.796296296296,2204.7755102040815
2260.5588235294117,2153.2881355932204,2208.722222222222
2537.8684210526317,2253.205882352941,2092.8275862068967
2187.714285714286,2033.3939393939395,2222.1702127659573
2323.264705882353,2259.548387096774,2139.1194029850744
2155.4166666666665,2075.9210526315787,1943.5238095238096
2182.127659574468,1982.5806451612902,2161.3863636363635
2192.846153846154,2105.8387096774195,2173.8444444444444
2242.2926829268295,2143.796296296296,2204.7755102040815
2224.875,2226.2934782608695,2198.3088235294117
2196.1111111111113,2019.3214285714287,2211.951219512195
2355.2162162162163,2225.3473684210526,2209.633333333333
2155.4166666666665,2075.9210526315787,1943.5238095238096
2088.035714285714,1893.3720930232557,2117.0263157894738
2329.1,2172.5,2034.8947368421052
2579.8611111111113,2228.691489361702,2054.0963855421687
2390.375,2236.964285714286,2158.078125
2184.5757575757575,2098.2321428571427,2183.019230769231
2184.5757575757575,2098.2321428571427,2183.019230769231
2067,2028.857142857143,1997.5681818181818
2103.4814814814813,1878.65,2158.175
2044.0588235294117,2054.842105263158,1997.5681818181818
2184.5757575757575,2098.2321428571427,2183.019230769231
2170.3888888888887,2264.076923076923,2186.7321428571427
2224.3333333333335,2072.6491228070176,2253.26
2477.8947368421054,2204.4430379746836,2077.6625
2199.051282051282,2177.1720430107525,2228.8615384615387
2062,1943.7727272727273,2064.0714285714284
2283.6744186046512,2208.9021739130435,2273.4383561643835
2098.59375,2097,2045.7692307692307
2044.0588235294117,2054.842105263158,1997.5681818181818
2106,2113.6349206349205,2211.6326530612246
2529.7586206896553,2343.846153846154,2139.785714285714
2250.0408163265306,2169.29702970297,2122.2923076923075
2044.0588235294117,2054.842105263158,1997.5681818181818
2114.1754385964914,2137.90625,2196.9056603773583
2078.4736842105262,2028.857142857143,1997.5681818181818
2407.575,2248.4871794871797,2059.768292682927
2089.103448275862,1869.4871794871794,2158.2380952380954
2403.52,2252.887640449438,2140.9876543209875
2204.266666666667,2197.0105263157893,2288.8591549295775
2422.6666666666665,2281.6043956043954,2022.5342465753424
2587.3333333333335,2328.7428571428572,2059.0777777777776
2301.7291666666665,2243.3176470588237,2113.2597402597403
2122.0862068965516,2093.6610169491523,2158.156862745098
2177.2702702702704,2157.224719101124,2179.4827586206898
2301.7291666666665,2243.3176470588237,2113.2597402597403
2132.5806451612902,2028.439024390244,2155.3947368421054
2447.829268292683,2312.108333333333,1989.125
2372.326530612245,2248.7252747252746,2195.512195121951
2193.3333333333335,2165.2906976744184,2123.6285714285714
2031.5833333333333,1950.0615384615385,2248.269230769231
2201.549019607843,2173.488888888889,2235.5443037974683
2414.0434782608695,2246.4457831325303,2073.1518987341774
2166.5365853658536,2155.141176470588,2099
1996.6129032258063,2204.0454545454545,2240.7258064516127
2057.9714285714285,2186.3626373626375,2202.714285714286
2473.970588235294,2303.703703703704,2071.6979166666665
2323.0377358490564,2242.7843137254904,2171.5060240963853
2193.3333333333335,2165.2906976744184,2123.6285714285714
1996.6129032258063,2204.0454545454545,2240.7258064516127
2134.8039215686276,1862.1777777777777,2255.596153846154
2110.6666666666665,2093.625,2142.6458333333335
2405.8,2308.1441441441443,2112.9868421052633
2151.4,2149.2105263157896,2241.521126760563
1996.6129032258063,2204.0454545454545,2240.7258064516127
2058.390243902439,1939.125,2223.266666666667
2068.4615384615386,2003.1707317073171,2085.7105263157896
2119.4716981132074,1862.1777777777777,2255.596153846154
2093.3333333333335,2125.0555555555557,2180.125
2083.9375,1939.125,2223.266666666667
2330.5535714285716,2310.8829787234044,2162.58024691358
2085.818181818182,1996.046511627907,2167.897435897436
2260.923076923077,2151.271739130435,2071.9736842105262
2009.3939393939395,2203.964285714286,2238.75
2211.814814814815,2090.5625,2140.0694444444443
2235.818181818182,2153.054945054945,2275.25
2406.5897435897436,2261.5945945945946,2060.6
2003.6363636363637,2148.5882352941176,2212.2063492063494
2077.1454545454544,2141.5308641975307,2172.339285714286
2335.4583333333335,2260.5757575757575,2164.2753623188405
2046.0689655172414,1904.8222222222223,2251.754385964912
2070.403846153846,2084.8888888888887,2227.0408163265306
2066.9772727272725,1997.35,2110.5365853658536
2076.377358490566,2121.5714285714284,2172.339285714286
1995.46875,2171.9032258064517,2274.9508196721313
2192.4074074074074,2159.711111111111,2282.525641025641
2087.7608695652175,1939.125,2223.266666666667
2046.0689655172414,1904.8222222222223,2251.754385964912
1995.46875,2171.9032258064517,2274.9508196721313
2130.425,2101.4137931034484,2114.35
2279.839285714286,2188.721649484536,2166.1052631578946
1969.9756097560976,2116.0843373493976,2214.2678571428573
2065.609756097561,2019.2105263157894,2110.5365853658536
2051.9189189189187,2112.5227272727275,2161.4
1975.4545454545455,2147.8988764044943,2299.818181818182
2101.945945945946,2028.6623376623377,2181.5882352941176
2337.9661016949153,2229.019047619048,2204.407894736842
2078.8333333333335,2117.6,2190.2105263157896
2293.5833333333335,2207.17,2241.098765432099
2073.3809523809523,2091.84375,2323.830188679245
2106.860465116279,2115.6923076923076,2243.16
2232.7391304347825,2201.0366972477063,2243.3928571428573
2072.9189189189187,2195.7956989247314,2148.4225352112676
2022.127659574468,2054.1875,2252.5789473684213
2093.311111111111,2012.2391304347825,2152.5945945945946
2093.7457627118642,2084.181818181818,2184.2
2085.714285714286,2116.6923076923076,2295.446808510638
1997.5333333333333,2145.7294117647057,2300.84
2228.0208333333335,2250.978723404255,2291.3521126760565
2200.1639344262294,2118.10843373494,2231.4054054054054
2088.673076923077,2187.245283018868,2266
2022.127659574468,2054.1875,2252.5789473684213
2213.6739130434785,2145.0652173913045,2224.5632183908046
2057.6875,2139.317073170732,2197.4153846153845
2021.475,2046.9240506329113,2184.3846153846152
2044.0731707317073,2043.9733333333334,2181.5882352941176
2317.189189189189,2152.8555555555554,2266
2066.1190476190477,1976.7297297297298,2223.266666666667
2181.1,2184.0416666666665,2244.3928571428573
2138.72131147541,2225.048780487805,2124.133333333333
2048.1063829787236,2059.2291666666665,2252.5789473684213
2033.4285714285713,2101.439024390244,2251.8793103448274
2070.673469387755,1988.4705882352941,2200.214285714286
2317.189189189189,2152.8555555555554,2266
2091.596153846154,1995.45,2212.6744186046512
