x,y,z
-1607.8889696969698,-2213.095919354838,-4486.755903614458
-1538.6546216216216,-2243.1391323529415,-4501.813583333333
-427.0795789473685,-1858.4259354838707,-4300.45852238806
-446.8170666666667,-4941.314150943396,-5996.66275510204
-1212.5035294117645,-1423.4958799999995,-5519.848341463414
-1905.8522,-3145.119324324325,-5047.450441860466
-229.91300000000007,-2524.75225,-5441.508492307691
-1594.5024999999998,-2029.0793571428578,-3622.1410777777783
-2555.5105471698116,-3041.8254202898547,-3679.597462365593
-213.10594444444456,-2503.465873015873,-3990.648350000001
-1869.9405641025644,-2939.8099682539687,-3535.3619186046517
-229.91300000000007,-2524.75225,-5441.508492307691
-665.0262727272728,-4070.2744255319153,-6590.8590980392155
-1280.1375476190476,-2464.735157142857,-4501.813583333333
-905.0577179487178,-3008.578956521739,-5549.608788888889
-2482.7142058823533,-3631.4095178571433,-5630.686019999999
-1222.7037999999998,-4908.438684210527,-6092.033127659575
-665.0262727272728,-4070.2744255319153,-6590.8590980392155
-1530.0669487179491,-3662.412722222222,-6206.519930232558
-2026.2325609756099,-2483.560602941176,-5135.609911392406
-1042.8521428571426,-2874.357249999999,-6045.278118644068
-1486.2035416666668,-2462.9995714285715,-4501.813583333333
-992.5182500000004,-1415.4434933333337,-5743.326415384616
-1363.0039565217394,-2969.5767733333328,-5005.4602625
-1300.2336818181816,-4146.8376727272735,-5978.566162790698
-663.0673636363637,-3465.973942028985,-6124.512014285714
-663.0673636363637,-3465.973942028985,-6124.512014285714
-663.0673636363637,-3465.973942028985,-6124.512014285714
-2087.46258974359,-3489.4243962264154,-5630.686019999999
-130.0775,-3461.2814067796617,-5264.718247191009
-1678.884142857143,-2969.5767733333328,-5005.4602625
-1965.3040400000004,-3996.7937313432826,-5621.400833333334
-1427.7600444444442,-2345.382924999999,-6759.593627118644
-663.0673636363637,-3465.973942028985,-6124.512014285714
-218.43410526315793,-5095.164305084746,-4048.9232156862745
-1210.5391777777777,-2874.3913624999996,-6045.278118644068
-663.0673636363637,-3465.973942028985,-6124.512014285714
-663.0673636363637,-3465.973942028985,-6124.512014285714
-774.2599215686274,-3227.4054657534243,-6075.924953846154
-683.303157894737,-2712.3347972972974,-6904.915934782607
-1391.922897959184,-3203.4207058823517,-5669.525276315789
-216.32778947368422,-5095.164305084746,-4048.9232156862745
-1194.3575217391303,-2366.612603174604,-5210.007199999999
-1854.6009821428568,-3135.196294117646,-5172.530455445546
-658.5434999999999,-1857.1663492063492,-4456.355474576272
-1058.1817368421057,-4338.906,-5663.4791447368425
-658.5434999999999,-1857.1663492063492,-4456.355474576272
-170.02193877551022,-2607.0556428571426,-5520.71536111111
-1057.233394736842,-4644.173857142857,-2846.734607142857
-1444.7409999999998,-4298.613444444445,-4425.026906976745
-796.6679761904767,-2671.301133333334,-5543.397459999998
-3167.582571428571,-2216.243041666666,-4803.530104166667
-1133.5086538461537,-5067.159210526316,-4265.969472222226
-2238.462108108108,-3154.50174,-4918.140511111111
-1058.1817368421057,-4338.906,-5663.4791447368425
-672.7062439024389,-4995.594883333333,-3557.345888888889
-1256.8924677419354,-3920.764952380951,-5010.000771739133
-1057.233394736842,-4644.173857142857,-2846.734607142857
-869.1182127659577,-4392.664727272728,-5675.761642857143
70.17308571428576,-2909.873370967742,-4528.403982758621
-658.5434999999999,-1857.1663492063492,-4456.355474576272
-1194.3575217391303,-2366.612603174604,-5210.007199999999
-964.0388490566038,-3135.196294117646,-5172.530455445546
-1098.7083658536585,-2585.8094647887324,-6711.002915492958
-658.5434999999999,-1857.1663492063492,-4456.355474576272
-467.8025333333332,-3280.314041666667,-5925.158599999999
-1256.8924677419354,-3920.764952380951,-5010.000771739133
-722.2062000000002,-4124.567823529412,-5968.480212121212
-670.0601063829789,-4124.567823529412,-5968.480212121212
-2787.085964285714,-2216.243041666666,-4803.530104166667
-970.692212121212,-2587.3790153846157,-5728.701160714284
-1727.89504,-3735.553649999999,-5296.793824742269
-1798.3376666666663,-3438.6946136363636,-4797.083590909091
-1866.3272765957447,-5103.926125,-2708.118521739131
-912.5519333333334,-3319.8842873563226,-6229.29043902439
-651.2615434782609,-3264.1973012048193,-5612.701918918917
-1231.7253695652173,-5332.5060416666665,-2744.440788461539
-580.8254117647058,-2914.8809830508476,-4528.403982758621
317.6494583333333,-4859.435962500001,-5836.802833333335
-2069.331875,-2828.5275272727276,-4055.7617659574466
-577.2734772727273,-3097.6137317073176,-5196.82878
-1373.7916226415095,-3493.7600945945946,-5603.316106382979
-2191.781260869565,-3565.0230000000006,-3044.5488222222225
-651.2615434782609,-3264.1973012048193,-5612.701918918917
-696.1690499999999,-3618.4975362318846,-5695.453708333331
-303.3314423076924,-4064.9867241379316,-4761.1087419354835
-2967.9280638297873,-1981.707253164557,-3663.6167549019606
-580.4517272727272,-4661.0382272727265,-4368.883120689655
-2131.763465116279,-3593.3757128712864,-4537.495626262626
-234.11778260869568,-4575.394164383561,-4733.921014705882
-1370.731660714286,-3329.5193913043477,-5901.766662790698
-1712.5741739130438,-3713.6529285714287,-2879.66585106383
-813.2067499999998,-4340.590644736842,-4674.514363636364
-463.80871739130436,-4013.280799999999,-5647.667471428573
-1264.2937333333334,-3397.93605882353,-5082.990117647059
-234.11778260869568,-4575.394164383561,-4733.921014705882
-2049.7508214285713,-2828.7970192307694,-2771.722608695652
-1666.2689347826088,-3470.7261038961037,-5603.316106382979
-1367.354827586207,-3735.553649999999,-5296.793824742269
-1424.805380952381,-3388.1899,-3108.236214285714
-1367.354827586207,-3735.553649999999,-5296.793824742269
-932.4770731707316,-4825.0553125,-4572.435018518518
-1188.4157090909096,-3398.3925733333335,-5685.067962025317
-2112.851677419355,-3957.4660652173916,-5605.74980952381
-2334.917310344827,-3162.8923396226414,-2763.2058979591843
-479.05497826086975,-4014.4958684210524,-6309.998462962963
-1506.5735142857145,-4391.629027397261,-6014.76768
-2334.917310344827,-3162.8923396226414,-2763.2058979591843
-3067.455964912281,-3264.885406593407,-3535.517349999999
-1571.718484375,-4343.659971428571,-5647.042692307693
-1424.805380952381,-3388.1899,-3108.236214285714
-138.89010000000013,-3712.310777777777,-5937.976710526316
-2223.9208780487807,-3997.1702456140347,-4220.254647058823
-1177.20103125,-2963.418116883116,-5706.013264367818
-1264.2937333333334,-3397.93605882353,-5082.990117647059
-977.0214,-3378.8684444444443,-3099.4647999999997
-2206.3438000000006,-4320.150020408163,-5701.051046511628
-1188.4157090909096,-3398.3925733333335,-5685.067962025317
-2532.217588235294,-2081.3071025641025,-2228.542425531915
-508.2058372093022,-5263.647285714284,-4872.646983870968
-1534.1094285714291,-3298.686753246753,-6270.893909090911
-1598.4708604651164,-4108.148844827586,-4415.496
-751.5481999999998,-3907.705012345678,-5937.976710526316
-1533.3195,-3474.3573265306122,-2946.634951219512
-1287.1780799999997,-5014.307855072463,-4788.674234042554
-1914.4213829787236,-3750.55062962963,-6313.55135897436
-1151.1813333333332,-4738.384666666667,-3305.2044423076923
-1161.1996111111112,-3502.6072037037043,-3361.9090270270267
-3056.8643749999997,-2207.260804878049,-1598.9428536585367
-2532.217588235294,-2081.3071025641025,-2228.542425531915
-1222.7372400000002,-3482.38354945055,-6642.239861538462
-751.5481999999998,-3907.705012345678,-5937.976710526316
-113.7949268292683,-4224.726164383559,-6715.210875
277.04704347826095,-6046.1593246753255,-4911.713142857144
-1300.7347727272727,-3887.503514285714,-4985.08438
-2712.5206874999994,-4340.136735849057,-3971.2116
-994.2326222222221,-4038.625222222221,-5937.976710526316
-1778.4103061224491,-3150.2853690476177,-5142.735188888891
-1642.0680526315791,-3398.4065600000004,-3029.921325581395
-1642.0680526315791,-3398.4065600000004,-3029.921325581395
-1387.0580000000002,-3370.661162790698,-7046.775822580645
-18.99623809523806,-4860.302414634146,-5210.82106779661
-2737.0355609756093,-4206.139246153846,-4558.445892857143
-892.726463414634,-5194.8810370370375,-6247.870788461539
-1891.9103461538466,-3612.934911392406,-7013.786573333335
-534.5745454545453,-5838.490242857141,-4793.9512444444445
-1838.707866666667,-3686.1570408163266,-5798.731704545455
-2575.8690666666666,-1384.7428108108109,-1718.764525
-3433.768829787235,-3400.1373333333336,-4458.282072727273
-1379.639063829787,-4101.09071875,-6068.817309523808
-1723.256928571429,-4741.814971428572,-4658.163397058823
-2055.2648214285714,-3037.5306181818182,-2411.6762368421055
-1425.397388888889,-3686.1570408163266,-5798.731704545455
-1080.3545714285715,-5934.997217391304,-4793.9512444444445
-1857.822860465116,-3578.6285999999996,-3752.5598333333332
-4991.9085000000005,-3140.545377777778,-2960.9871730769228
-2341.5180689655176,-1275.1750512820513,-1799.890063829787
-1950.0592727272726,-4019.47268,-5701.051046511628
-1914.4213829787236,-3750.55062962963,-6313.55135897436
-863.5772000000001,-3842.4249350649347,-5541.97891044776
-2055.2648214285714,-3037.5306181818182,-2411.6762368421055
-2055.2648214285714,-3037.5306181818182,-2411.6762368421055
-1067.611711111111,-4372.584426666667,-4740.915183098591
-965.7523387096774,-3981.0039420289854,-5588.283760000001
-1413.5206756756754,-5182.3989591836735,-3834.672181818182
-460.6715,-5312.940654320989,-6140.918422535212
-1260.1196444444445,-3637.6397288135595,-4336.79574074074
-1160.9025476190477,-3743.11037735849,-4047.7370392156863
-863.5772000000001,-3842.4249350649347,-5541.97891044776
-1924.3877399999997,-3322.9504426229505,-5600.068533333333
-460.6715,-5312.940654320989,-6140.918422535212
-1751.2122222222222,-4441.197571428573,-3362.863261904762
-2089.979085106383,-3564.0078225806456,-4157.420765957447
-1425.397388888889,-3686.1570408163266,-5798.731704545455
-1260.1196444444445,-3637.6397288135595,-4336.79574074074
-1155.0520975609757,-5194.8810370370375,-6247.870788461539
-3381.2512444444455,-3507.0008793103448,-4458.282072727273
-611.0086190476189,-4847.358987804876,-5479.805193548387
-1751.2122222222222,-4441.197571428573,-3362.863261904762
-4209.388542857143,-2686.7847083333336,-3079.6988749999996
-1375.9021639344267,-3784.447717948718,-6611.137492063494
-1067.611711111111,-4372.584426666667,-4740.915183098591
-400.2407446808511,-4727.975714285714,-4862.853403508771
-2182.992947368421,-4340.136735849057,-3971.2116
-2182.992947368421,-4340.136735849057,-3971.2116
-2158.1463703703703,-3723.483159090909,-2774.1629
-3069.606076923077,-2834.323081632653,-1894.9767804878047
-2330.579275862069,-3723.483159090909,-2774.1629
-2182.992947368421,-4340.136735849057,-3971.2116
-1051.4504186046513,-4953.51403,-6247.870788461539
-1789.6179354838707,-3125.5651025641023,-3930.8869400000003
-1371.8199259259259,-4710.7688124999995,-3859.2302083333325
-1014.0935000000002,-4732.691920454545,-6307.9901
-4496.145129032258,-4553.232866666666,-4497.794474576272
-623.1416585365853,-4991.583220930232,-4704.679660377358
-5758.117771428571,-3906.4173333333333,-3996.3735925925926
-2330.579275862069,-3723.483159090909,-2774.1629
-870.7798000000001,-3749.2546500000008,-5335.8776
-1437.6343414634148,-3313.181164705882,-4266.048234042552
-1467.7771400000004,-3855.9927840909095,-6463.222320754718
-2330.579275862069,-3723.483159090909,-2774.1629
-1845.2016071428568,-3990.3857121212113,-5712.942073170731
-2158.1463703703703,-3723.483159090909,-2774.1629
-1096.9446666666665,-4277.302289156626,-4204.178
-2811.108928571429,-3002.7011951219515,-2187.29975
-1475.7258113207552,-4145.02264367816,-4237.46804477612
-1205.9611372549018,-4621.145025641024,-4822.682499999999
-683.0555686274512,-3131.242258426966,-2584.922173913043
-692.2135749999999,-3184.6388021978028,-3555.1509438202243
-1859.341483870968,-5694.470680555555,-3835.675451612903
-2330.304259259259,-3971.667676470588,-3982.3539285714282
-764.8698888888887,-4628.2800800000005,-6401.837
-1859.341483870968,-5694.470680555555,-3835.675451612903
-6183.9169999999995,-2743.574977272727,-3199.004576923076
-1707.8228695652174,-3536.511846153846,-2973.480275
-1702.992105263158,-4261.023183908046,-4074.131851351351
-2589.968,-3346.87074528302,-5544.283705882352
-2467.2521384615384,-2957.117157894737,-4546.008956521739
-1123.490014492754,-3924.0900104166667,-3548.26242105263
-1797.696844827586,-4271.358060240965,-4664.292839999998
-747.7803636363635,-3816.1476382978713,-6278.984754098359
-1439.6430869565215,-4146.80331958763,-5867.388962264151
-2118.23988,-3743.600207920793,-5968.751350877193
-1615.8967843137261,-3374.9796086956517,-2524.402873417722
-1041.0715666666665,-5241.306500000001,-4106.139920634921
-2589.968,-3346.87074528302,-5544.283705882352
-1439.6430869565215,-4146.80331958763,-5867.388962264151
-3543.8305869565224,-2938.88725,-3230.1092549019604
-1964.7082280701754,-2335.0901730769233,-4032.609195652174
-1612.2316603773584,-4617.81120652174,-3620.5772750000006
-1754.2422105263167,-4324.270824175825,-6661.212377358492
-1439.6430869565215,-4146.80331958763,-5867.388962264151
-4579.933883720931,-2657.5926666666664,-2759.0240816326527
-5104.710615384615,-3546.587447368421,-3678.588113207547
-3476.7334615384616,-2938.88725,-3230.1092549019604
-2160.1933584905664,-3767.694406779661,-3676.8203750000007
-4698.528863636363,-2657.5926666666664,-2759.0240816326527
-1396.682584615385,-5669.435471910113,-3906.436852941176
-5573.4838064516125,-2552.491475,-3199.004576923076
-1651.5923333333335,-2851.923301886794,-6071.365618181817
-1056.8064772727273,-4350.727189473683,-5973.245303030304
-1912.8445087719301,-2800.7581428571434,-5544.283705882352
-1652.3847910447766,-3377.8756363636353,-4023.433702702701
-2296.372170212766,-4578.30658490566,-2451.439911111111
-1965.113975609756,-4038.5919072164957,-6010.581954545454
-2168.399087719298,-4333.834412698411,-3829.0562542372872
-2701.043381818182,-4604.054427083333,-4132.245662337661
-2696.763395833334,-3361.15512,-4353.330819999999
-2555.129552238807,-2020.8428604651162,-4045.615169811321
-4701.873041666667,-3607.1945714285716,-3788.210981481481
-1817.5102950819673,-4325.147213114753,-3829.0562542372872
-1296.2816530612247,-4132.842958762885,-5425.379714285714
-1490.8746567164183,-3379.911261363635,-4023.433702702701
-5261.797829787234,-2657.5926666666664,-2759.0240816326527
-2696.763395833334,-3361.15512,-4353.330819999999
-1296.2816530612247,-4132.842958762885,-5425.379714285714
-539.6946779661017,-3125.5595257731957,-6278.984754098359
-1115.1228749999998,-5222.8768453608245,-3568.671985294117
-1957.6203870967743,-4321.205898305085,-3536.531
-5583.399333333334,-3607.1945714285716,-3788.210981481481
-1397.429119047619,-4021.8816888888878,-6117.9542432432445
-1760.9957910447763,-4240.90985,-4907.91116923077
-1246.0101333333332,-3275.3738705882342,-5076.197599999999
-1460.276015873016,-4999.257860215053,-3865.1982000000007
-1334.6599473684212,-4025.9965444444438,-5929.941326923078
-999.1945689655171,-4382.9503125,-2722.3095443037973
-643.8915084745763,-3541.3946499999997,-4929.483
-442.95067500000005,-4473.452166666666,-5850.562196078433
-2070.856716417911,-4956.184495049504,-3524.849479452055
-490.1353571428573,-3443.7075652173903,-6490.1606875
-3163.4561129032263,-1861.468619047619,-4568.963100000001
-5847.210357142858,-2359.8000769230766,-2857.34094117647
-2278.7534181818182,-2598.9581333333335,-2860.615391304348
-20.604199999999963,-4034.9049058823525,-5850.562196078433
-1637.8472575757573,-3084.7873035714283,-4286.0085
-2955.837613333333,-4202.741727272726,-3868.56392
-1879.0697903225807,-3112.5850769230774,-3827.3169999999986
-2839.581727272727,-4928.873081632652,-2823.567418604651
-3163.4561129032263,-1861.468619047619,-4568.963100000001
-1748.2608448275864,-4037.9598392857147,-3185.9292307692303
-1922.6027173913049,-3753.7869139784934,-6839.797857142857
-2038.4775606060612,-3185.9517976190477,-4705.9418
-1590.0549692307693,-3321.1494523809524,-5076.197599999999
-592.4223220338978,-4326.617688073395,-3351.495276595745
-4353.029890625,-2657.5926666666664,-2759.0240816326527
-2951.430507936508,-4249.957619469026,-3793.273450704224
-2610.5489324324326,-3775.120376237625,-3189.236178571427
-1734.5424000000003,-1861.468619047619,-4568.963100000001
-2050.547173076923,-2335.4107391304346,-5147.2265
-2618.6754821428576,-2184.0152916666666,-3727.604775000002
-592.4223220338978,-4326.617688073395,-3351.495276595745
-3736.6250714285716,-2489.186681818182,-2386.8402083333335
-2962.5387500000006,-3176.998333333333,-6638.526999999999
-1364.5697966101695,-3157.3481428571426,-4929.483
-1739.8177090909094,-4763.962905172413,-2903.591182926829
-3824.2221627906974,-1970.167487804878,-2595.789133333333
-3040.433032786885,-4259.547,-3689.528446428571
-5851.299527777777,-3125.3023783783783,-2485.803189189189
-673.1472653061224,-3847.9693928571423,-6490.1606875
-172.3671666666667,-4222.652825581395,-4459.092820000001
-5851.299527777777,-3125.3023783783783,-2485.803189189189
-5250.971895522388,-2944.20452,-3730.7930444444446
-4470.33076,-3788.449027777778,-4181.523
-3011.9828787878787,-3230.7989642857133,-3189.236178571427
-1936.0325217391305,-3933.4877294117646,-6833.091
-5250.971895522388,-2944.20452,-3730.7930444444446
-5851.299527777777,-3125.3023783783783,-2485.803189189189
-3257.830890625001,-4166.781612612611,-3224.8887901234557
-1496.6231904761905,-3063.068949999999,-3701.2760923076908
-5121.049444444444,-3666.2637346938773,-3730.7930444444446
-5851.299527777777,-3125.3023783783783,-2485.803189189189
-3851.579577777777,-2996.4882682926827,-3139.8231599999995
-3685.6125192307695,-3324.0512500000004,-4680.536588235295
-2611.7920000000004,-3066.682907894736,-3730.935660377359
-2735.8666666666672,-4210.086595505619,-4479.47355
-2539.7636949152543,-3245.2445268817196,-3701.2760923076908
-1860.0485892857141,-4571.206390000001,-2558.123134328358
-3824.2221627906974,-1970.167487804878,-2595.789133333333
-3723.294777777777,-3792.5039999999995,-4353.330819999999
-3428.0222999999996,-3726.3576835443037,-6834.022875000001
-1738.078425925926,-3871.6807956989237,-6338.471442307694
-2215.6556833333334,-3680.660575000001,-4479.47355
-5851.299527777777,-3125.3023783783783,-2485.803189189189
-4128.9737000000005,-3252.1890000000003,-3551.8149807692307
-3505.341074074074,-4451.363693548387,-4775.215175
-2611.7920000000004,-3066.682907894736,-3730.935660377359
-3871.9685970149253,-4093.585972222222,-3383.098394366197
-2916.430611111111,-3954.193078651685,-5288.898557692309
-3103.698365079365,-3887.423823529412,-4219.816105263158
-2598.904135135135,-2885.5551397849467,-4979.385999999999
-2866.401979591837,-3652.588738095239,-2759.0240816326527
-4271.04108,-4967.9773387096775,-4775.215175
-4271.04108,-4967.9773387096775,-4775.215175
-2677.153720588235,-3803.1568269230775,-4025.757142857142
-3304.661348484849,-4272.268903846155,-3440.580214285714
-2045.833339622641,-4441.366747826088,-2012.55234375
-3237.0425,-2291.770636363636,-2676.7184736842105
-3583.991139534884,-4679.8499999999995,-6889.912350877194
-2537.9981199999997,-3001.373031250001,-4979.385999999999
-3901.3986949152545,-2797.9969705882354,-2384.857192307693
-4261.442897435897,-1711.8830487804878,-3148.2540000000004
-3008.426085106383,-3320.091953488373,-4309.358901639344
-5142.488195652174,-3246.941219512195,-3554.523538461538
-4151.301879310345,-4679.4252380952385,-3249.4205111111114
-2359.484953846154,-4287.435280487806,-4107.476074626864
-2526.840594594594,-1970.8819999999998,-3054.437375
-3732.9980370370376,-2797.9969705882354,-2384.857192307693
-1837.2974693877545,-4141.772088495576,-2794.5113064516136
-5877.720305555555,-4045.6549999999997,-2400.6794888888885
-2091.5739062500006,-4301.894169811319,-3398.3414352941177
-4082.1218653846154,-3574.0103780487793,-3730.935660377359
-3320.9758245614034,-4620.164321428571,-3486.2127142857153
-4575.4009622641515,-2640.0075942028984,-5853.458705882353
-4283.5456774193535,-2770.2957666666657,-3409.9224354838693
-3732.9980370370376,-2797.9969705882354,-2384.857192307693
-5141.706652173913,-2471.426292682927,-3394.8688518518516
-5635.292088235294,-4045.6549999999997,-2400.6794888888885
-1930.2136093749994,-4415.926445544555,-3879.549214285712
-3925.3768571428573,-2862.5137375000013,-5933.180653846154
-3200.5234528301885,-4411.205974683545,-4390.594473684211
-3377.979758620689,-2046.6225625000002,-3726.1569756097556
-3237.0425,-2291.770636363636,-2676.7184736842105
-3551.4249999999997,-1549.2202820512819,-3574.767693548388
-4867.735637931035,-2995.8176470588237,-6269.05986
-3200.5234528301885,-4411.205974683545,-4390.594473684211
-5054.806092592592,-2888.564294871794,-3409.9224354838693
-4317.669410256411,-2677.7764375,-2890.042
-3932.249218181818,-4070.3857731958756,-3676.1418070175428
-5743.925825,-2331.115511627907,-3394.8688518518516
-4699.916630434782,-4679.4252380952385,-3249.4205111111114
-4443.803568181818,-3838.367773333333,-3991.4306981132086
-5522.165541666666,-3129.9897027027027,-2078.501531914894
-6074.339631578947,-1850.8126976744186,-4012.006088888889
-5522.165541666666,-3129.9897027027027,-2078.501531914894
-2454.672456140351,-4818.10724468085,-2895.8698021978016
-4590.592266666667,-2019.0321499999998,-2144.063898305085
-3891.8094423076927,-3751.902360465117,-4394.695820895522
-4326.057025641026,-2485.099117647059,-2829.4199122807017
-4300.81735897436,-2215.335170731707,-2452.060333333334
-5325.298360000002,-2283.5661999999998,-2375.285172413793
-4443.803568181818,-3838.367773333333,-3991.4306981132086
-3712.180489795918,-4038.5866216216223,-6520.1072456140355
-5838.208333333333,-3743.724481481481,-2622.1050555555557
-3200.5234528301885,-4411.205974683545,-4390.594473684211
-4771.787105263158,-3236.6870746268655,-6269.05986
-4963.637654545454,-3029.0982000000004,-5972.132693877551
-5160.522757575757,-1556.6082045454546,-2987.671369565219
-3672.045510638298,-4038.5866216216223,-6520.1072456140355
-3719.9057857142857,-2901.847291666667,-3826.129239999999
-5522.165541666666,-3129.9897027027027,-2078.501531914894
-4452.56185,-2333.45198,-2511.6622321428576
-2543.7098636363635,-3203.310074468085,-3776.3302428571415
-4915.852125,-1808.9006923076922,-2144.063898305085
-5442.774257142857,-1769.807275,-3454.459413043479
-4452.56185,-2333.45198,-2511.6622321428576
-5593.455882352941,-3743.724481481481,-2622.1050555555557
-3025.2957575757573,-3203.310074468085,-3776.3302428571415
-4670.448566666667,-1640.0459090909094,-3155.953388888889
-5308.667130434783,-1726.555875,-2234.93775
-4310.6189756097565,-1292.6822272727275,-2278.5900377358494
-4900.871444444444,-1555.9882954545458,-2912.073744680852
-4046.8197017543857,-2132.8446067415734,-5906.1934838709685
-3568.0478260869572,-4881.409014492755,-2664.000591836734
-3337.54118032787,-3788.3559047619055,-4662.630680555554
-3307.6008225806454,-2981.3814999999995,-3669.6059705882344
-1745.5568936170212,-3709.038384615385,-2614.4881014492753
-3012.1511489361715,-3896.0748421052626,-5229.770451612903
-3594.076413793104,-2653.6371111111116,-5737.623173076923
-5593.455882352941,-3743.724481481481,-2622.1050555555557
-1861.3098703703708,-4360.627551724138,-2698.675746666666
-5593.455882352941,-3743.724481481481,-2622.1050555555557
-5445.429107142857,-3333.466628571429,-2962.17712
-4148.191020408163,-1647.5125952380954,-2395.465921568628
-4083.508970588235,-3571.003909090909,-3078.9000833333334
-2925.8643015873026,-2737.726074626866,-6275.7959411764705
-4711.233464285715,-1303.9703846153845,-2922.8045000000006
-2939.5607380952383,-3535.4694366197186,-3051.7730000000006
-3853.45874,-4797.151337837839,-3267.1778947368425
-4311.462327586207,-3889.9077802197803,-3361.1573846153824
-2374.0785454545457,-3881.3720114942525,-2625.8937764705875
-3794.8220689655172,-1344.6199210526315,-3330.4140222222227
-2039.1060185185188,-3717.0988522727275,-2553.806689655172
-5875.271,-2998.7965454545456,-3365.164829787234
-5334.858941176471,-2532.5622045454543,-2994.68952173913
-5501.846105263158,-5685.7388125,-2913.3197777777777
-7273.070999999999,-3595.3423636363636,-2636.127820512821
-6347.5930625,-2827.479027027027,-2673.831125
-4276.476162162163,-3879.0722266666667,-3276.3658085106376
