libsizes,x_xmap_y_mean,x_xmap_y_sig,x_xmap_y_upper,x_xmap_y_lower,y_xmap_x_mean,y_xmap_x_sig,y_xmap_x_upper,y_xmap_x_lower,x,y
1100,0.3414935370934674,0,0.3834071343822697,0.29817622027575935,0.30892007053054465,0,0.3519053189108009,0.2646346066090356,elev,sm
1200,0.36592511201397826,0,0.40697109030330597,0.32340435675130796,0.32898042592942583,0,0.37131722341388557,0.2852785280838214,elev,sm
1300,0.38641123881597106,0,0.4266876896717626,0.34460510481826384,0.34858384967704004,0,0.39025127910805907,0.30549147588041964,elev,sm
1400,0.40770693296905164,0,0.44714294257010345,0.36668896026860864,0.36668128446183695,0,0.4076995388515956,0.3241861488667317,elev,sm
1500,0.43021696975868007,0,0.46871986275664124,0.3900824628890559,0.3823254973354273,0,0.4227584762614279,0.34037343246340507,elev,sm
1600,0.44622845728857885,0,0.48403970766613924,0.4067539574286866,0.3977018782195741,0,0.4375378749769591,0.3563078547103148,elev,sm
100,0.3371902189104666,0,0.37925097665148566,0.2937388575871737,0.2516536873270958,0,0.29628588786447796,0.2059247927309431,elev,tem
200,0.4416897230426788,0,0.479699384261944,0.4020254609735323,0.28959693194781416,0,0.3331717740570438,0.24478765289313426,elev,tem
300,0.47083840007424854,0,0.5075414770193717,0.432429709876861,0.3134343223886083,0,0.3562768740246222,0.26927664385515915,elev,tem
400,0.49411559265623656,0,0.5297203660332125,0.45677244952082113,0.33334538575638273,0,0.3755361890012022,0.28977584475030993,elev,tem
500,0.5084152738606793,0,0.543321234600068,0.4717545015540096,0.34608593016566264,0,0.38784060988636393,0.3029137283801468,elev,tem
600,0.5231584460250458,0,0.5573247631497007,0.48722340359790395,0.3533357559813708,0,0.39483562862025456,0.310396986917328,elev,tem
700,0.5350294841110816,0,0.5685861397850648,0.4996952019224409,0.3582032909514315,0,0.39952938805682137,0.31542423646243717,elev,tem
800,0.5507534003757639,0,0.5834831842800834,0.5162374470371484,0.36317549627270873,0,0.4043218448487146,0.32056207126553304,elev,tem
900,0.5664414040532031,0,0.5983242869075491,0.5327676160366105,0.37347811785609925,0,0.4142448339134078,0.33121587057796165,elev,tem
1000,0.5811655152688062,0,0.6122336585469984,0.5483055604585612,0.3857939068321597,0,0.426094105671083,0.3439656145404053,elev,tem
1100,0.5934861658428103,0,0.6238578035007922,0.561324657796915,0.3971012789161176,0,0.4369609973594599,0.3556850062035811,elev,tem
1200,0.6004169453476055,0,0.6303908748902072,0.5686553395740813,0.40629988495213143,0,0.44579269559742,0.3652284093449518,elev,tem
1300,0.6073485168940681,0,0.6369204489600612,0.5759919085269904,0.4156822521964933,0,0.4547929115316319,0.3749713631216413,elev,tem
1400,0.6146408723254287,0,0.6437853064802869,0.5837157977676211,0.42466815625017035,0,0.4634053296991796,0.38431105579028013,elev,tem
1500,0.620386945044853,0,0.6491912260201105,0.5898058462748486,0.43393690076789115,0,0.47228117187344676,0.3939533874391212,elev,tem
1600,0.6253572071656553,0,0.6538649150571828,0.5950764492330829,0.4418282373379142,0,0.4798318709257718,0.4021697351917091,elev,tem
100,0.14276713855411727,5.6018876204433354e-9,0.189689214602513,0.09519442842448819,0.08221455298818778,8.23631854360185e-4,0.12992754442750326,0.03412168588360265,elev,pre
200,0.19883012795620666,4.440892098500626e-16,0.24471169725329664,0.15206010292275313,0.15149004596554955,6.078970660183813e-10,0.19826963242453285,0.10402187726376272,elev,pre
300,0.2384650455097359,0,0.283433514503949,0.19245020193649146,0.20045955806027255,2.220446049250313e-16,0.24630647880834264,0.153717506016456,elev,pre
400,0.2618741053245332,0,0.30623461351472187,0.21637874385974395,0.2350533091822709,0,0.2801061346357662,0.18896731686877,elev,pre
500,0.2781046634062279,0,0.32201382206915813,0.23300163080843528,0.2676426129182266,0,0.3118455004261634,0.222283669249521,elev,pre
600,0.29368066736860043,0,0.3371337744462255,0.24897896388156746,0.29239867838953093,0,0.33589016693205626,0.24766302384833383,elev,pre
700,0.3177312634703694,0,0.36043624604731866,0.27369712576997984,0.315489367327103,0,0.35826633736775226,0.271390541025223,elev,pre
800,0.3431856076481828,0,0.38504087641549545,0.29992151029900255,0.3423093990618453,0,0.38419490496221753,0.2990177068012516,elev,pre
900,0.3697681332280017,0,0.41067267156653875,0.32737818454019035,0.36791602828955544,0,0.408888900476342,0.3254628514942997,elev,pre
1000,0.3979184199725735,0,0.43774585600459837,0.3565324272763361,0.39480957078130596,0,0.43475950280724934,0.35330873968199367,elev,pre
1100,0.42830355312248813,0,0.4668875486714638,0.38809193223793037,0.4214053191680355,0,0.46027895360256404,0.3809188004227394,elev,pre
1200,0.45761660816692296,0,0.4949218408558829,0.41862756011490226,0.4461150400561091,0,0.4839312711301888,0.40663577250583,elev,pre
1300,0.48258025109253333,0,0.5187353868560718,0.4447020669282909,0.4705886191039609,0,0.5073032175823845,0.4321687980963777,elev,pre
1400,0.5080616152150277,0,0.5429850797685131,0.47138371108560856,0.4946543050135348,0,0.5302330841290612,0.4573364851159771,elev,pre
1500,0.5385467760607116,0,0.5719203803979689,0.5033933098344603,0.5163449859112188,0,0.5508555393194882,0.48007174839500016,elev,pre
1600,0.5626819265192096,0,0.5947697529554232,0.5288039793080515,0.53595734135588,0,0.5694658153907669,0.5006706331296586,elev,pre
100,0.06634380850379093,0.006987022842735113,0.11420655019272064,0.018173796583484718,0.04601862262223854,0.061484821381708965,0.09403807664528803,-0.0022144536471561727,ndvi,bio
200,0.09451088244584144,1.1953281713239505e-4,0.14209137922982648,0.04649464752744912,0.08053137477563208,0.0010527880718977922,0.12826138445568577,0.03242916423769272,ndvi,bio
300,0.10422869540844641,2.1887264036291043e-5,0.1516943262115637,0.05628345722221929,0.10509125648695983,1.8686263766110045e-5,0.15254625894613313,0.05715276564401394,ndvi,bio
400,0.12582198281805418,2.8891217351834086e-7,0.1730003500356376,0.07806754789148403,0.12225344096101662,6.231177236415419e-7,0.16948232475128375,0.07446432546964858,ndvi,bio
500,0.14839861679404542,1.3557022171539757e-9,0.19522952210144787,0.10089254243438524,0.14411285977926783,4.010904941509352e-9,0.19101342105282224,0.09655578979370673,ndvi,bio
600,0.16887691301653876,4.899858296880666e-12,0.21535112084151278,0.12163945903178103,0.1783430052253946,2.8377300509419e-13,0.22463901173259762,0.13124369106429487,ndvi,bio
700,0.1854248212174983,3.019806626980426e-14,0.23158201467038195,0.13843463889225763,0.2141498329207212,0,0.2596958420943285,0.16765320251184926,ndvi,bio
800,0.2002782918023464,2.220446049250313e-16,0.24612907930706296,0.15353311489505983,0.24683784349494198,0,0.29159470552963634,0.20100252362501375,ndvi,bio
900,0.2152140618620743,0,0.26073594630216534,0.1687372885279586,0.2778180561780132,0,0.3217353964187608,0.23270786686446063,ndvi,bio
1000,0.2271838929199312,0,0.27242716224942753,0.18093821011237352,0.30881044533539304,0,0.3517991356718855,0.2645219037609032,ndvi,bio
1100,0.23539923594122603,0,0.280443557549508,0.18932040480958146,0.3374234673524393,0,0.37947629221400414,0.29397932351717887,ndvi,bio
1200,0.2432764709702583,0,0.28812413627433714,0.19736393648729894,0.36184177586422317,0,0.4030365610282501,0.31918367707346007,ndvi,bio
1300,0.2500080334310077,0,0.2946830750493649,0.20424251124264928,0.381634384073832,0,0.4220936897585971,0.33965780263082956,ndvi,bio
1400,0.2559306297615644,0,0.3004503139080914,0.2102981922298396,0.39911395431134866,0,0.4388940495667379,0.35777238610010237,ndvi,bio
1500,0.2613723413740698,0,0.30574641418281784,0.21586527114280085,0.41424522359085364,0,0.4534149321274079,0.37347852263935427,ndvi,bio
1600,0.26499454167056313,0,0.30927016872187557,0.21957256129638922,0.42765277681772307,0,0.4662642808216856,0.3874150140030692,ndvi,bio
100,0.2873656152606361,0,0.3310063220010426,0.24249826515456704,0.30237213078774833,0,0.3455610270114102,0.25790495910198563,ndvi,sm
200,0.3116080446113666,0,0.35450855126395864,0.2673984222788047,0.3808117952527482,0,0.42130237930705494,0.3388060966162924,ndvi,sm
300,0.3426500999549743,0,0.38452385694578384,0.2993691283433194,0.41869195843026413,0,0.4576783387021122,0.3780986458405736,ndvi,sm
400,0.3794213461222635,0,0.4199646608452963,0.33736658625015153,0.45084370843130106,0,0.48845129602502885,0.41156433982410345,ndvi,sm
500,0.40548093665418317,0,0.44500672462706753,0.3643784136749063,0.4721840149432289,0,0.5088249267618494,0.4338353990856294,ndvi,sm
600,0.42962032412696216,0,0.46814854224198865,0.3894617311504412,0.48390964924915575,0,0.5200019670488932,0.4460924251861619,ndvi,sm
700,0.4532081575468444,0,0.49071066170647204,0.41402960515100057,0.4954397966051149,0,0.5309806270944719,0.45815895409886714,ndvi,sm
800,0.4767007996730789,0,0.5131318530201344,0.4385551989829496,0.5065937980887104,0,0.541589790452626,0.46984492899030067,ndvi,sm
900,0.49659801343917265,0,0.532082787310356,0.4593718110164272,0.5181877366525343,0,0.5526055980223614,0.48200549093078054,ndvi,sm
1000,0.5142486391050737,0,0.5488642715960471,0.4778723162142261,0.5293638657133112,0,0.5632130592729204,0.4937410342636209,ndvi,sm
1100,0.5262418828064562,0,0.5602510527201634,0.490461475867818,0.540938561597088,0,0.574187059901317,0.5059087874722683,ndvi,sm
1200,0.5354980438849047,0,0.5690303778459699,0.5001877749296562,0.5506160721706508,0,0.5833531730101676,0.5160928602144649,ndvi,sm
1300,0.5441017422286888,0,0.5771840029165831,0.5092364684745994,0.5589751358412232,0,0.5912638048296245,0.5248973368356552,ndvi,sm
1400,0.5510122143992527,0,0.5837282039656846,0.516509946278997,0.5661110866456068,0,0.5980120266503222,0.5324193014629671,ndvi,sm
1500,0.5573974429913015,0,0.5897712247026988,0.523235018078948,0.5725186837462042,0,0.6040676180074444,0.5391780496394374,ndvi,sm
1600,0.5634453869966579,0,0.5954916958067636,0.5296087801088921,0.5781627142677779,0,0.6093985736880944,0.545134945526995,ndvi,sm
100,0.08628212919927734,4.467361870950093e-4,0.13395288217837395,0.038212980616684385,0.009575478746650977,0.6973443724602166,0.05777695842552663,-0.03867054113360759,ndvi,tem
200,0.13035679852786838,1.0548165585433367e-7,0.17746923427266006,0.08264823561114054,0.022982990449972214,0.35053330594640997,0.0711323069788367,-0.02527318456489229,ndvi,tem
300,0.1622983658047107,3.2311486819480706e-11,0.20889146038123788,0.11497011582267169,0.04078040214990884,0.09753038080712728,0.08883384847578242,-0.007462436224902278,ndvi,tem
400,0.19436711997047507,1.5543122344752192e-15,0.24034232007228787,0.14752182342377596,0.05975816278042227,0.01513254357472249,0.10767599924104124,0.01156332706824063,ndvi,tem
500,0.22070817321310726,0,0.2661038325605145,0.17433570181572966,0.08065174926030674,0.0010346211214518064,0.12838055080693778,0.032550197770325445,ndvi,tem
600,0.24782393201611466,0,0.292555443779889,0.2020102152949092,0.10583014266342154,1.6303428358899197e-5,0.15327598460326428,0.05789748953191501,ndvi,tem
700,0.2757377384453284,0,0.3197142364071784,0.2305758493142914,0.13192709601811906,7.381446831544736e-8,0.1790162485283912,0.08423488749728397,ndvi,tem
800,0.30210836470434727,0,0.34530538158109947,0.25763396378436937,0.15945688930272722,7.128253542987295e-11,0.2061000768076098,0.11209074061391805,ndvi,tem
900,0.32678569747476693,0,0.36919524106215085,0.28301797663904316,0.18874414360041697,1.021405182655144e-14,0.23483465619892854,0.14180681878078888,ndvi,tem
1000,0.35101578092455743,0,0.3925977162575436,0.30800173324145624,0.21264011438422828,0,0.25822016567711525,0.16611550755291268,ndvi,tem
1100,0.37341047292052226,0,0.41417971315958163,0.3311458847183602,0.23720965561168547,0,0.2822092904796735,0.19116849717234846,ndvi,tem
1200,0.3893459831435926,0,0.42950906358376073,0.3476457185753943,0.2621215611040436,0,0.3064753710171494,0.21663198333874675,ndvi,tem
1300,0.4057329174350679,0,0.4452485651569918,0.36463994007378964,0.28285976754700276,0,0.3266320774558533,0.23787667358758263,ndvi,tem
1400,0.4203226607594459,0,0.4592413619117216,0.379793439860051,0.3002917725200883,0,0.34354454328852274,0.2557677729094665,ndvi,tem
1500,0.4353857078893274,0,0.47366786164217334,0.3954613861187715,0.31581125945424815,0,0.35857792192980287,0.27172169002034496,ndvi,tem
1600,0.44822927753655173,0,0.48595247133913694,0.40883910291999,0.32674281045219195,0,0.36915377116029247,0.2829738082177292,ndvi,tem
100,0.3460590829266541,0,0.3878146972964254,0.3028860265934745,0.22797090078933743,0,0.2731953835893565,0.18174091105184267,ndvi,pre
200,0.4180181567730528,0,0.457032431507374,0.37739844110792475,0.29420860166685364,0,0.3376458588429237,0.24952092750578497,ndvi,pre
300,0.4314447223972573,0,0.46989540108659844,0.3913598936954922,0.33948557601389523,0,0.38146805071517836,0.2961054799855739,ndvi,pre
400,0.45206106448729333,0,0.48961461199209066,0.41283353015154,0.3644244278735924,0,0.4055252718042758,0.32185300024637103,ndvi,pre
500,0.4784013754296936,0,0.5147529415057853,0.4403327556579429,0.3943922972872502,0,0.4343586039809837,0.352876127447584,ndvi,pre
600,0.5015864400579714,0,0.5368284047504011,0.4645971587753441,0.42167842002125916,0,0.4605406695925099,0.38120269185150435,ndvi,pre
700,0.5263121274803662,0,0.5603177074891161,0.4905352548499217,0.4422404962339006,0,0.4802261795791868,0.40259914895109644,ndvi,pre
800,0.5457421511641632,0,0.5787378510686074,0.5109625970433909,0.4593891387586978,0,0.49661455959363726,0.4204768493732425,ndvi,pre
900,0.5603068791342661,0,0.5925235316514537,0.5263007158983865,0.47347430516132766,0,0.5100554548011622,0.43518346905573546,ndvi,pre
1000,0.5744686838857479,0,0.6059097707657569,0.5412357669647069,0.48951479746994264,0,0.5253405107528243,0.45195660774512525,ndvi,pre
1100,0.5876447773769351,0,0.618348312531178,0.5551501411251806,0.5054465347021075,0,0.5404990813976092,0.4686423540159302,ndvi,pre
1200,0.6067234039005852,0,0.6363317634926969,0.5753300641705547,0.5209940145986283,0,0.5552701347243406,0.4849510152464294,ndvi,pre
1300,0.6224809429326157,0,0.6511605412686712,0.592026061797089,0.5363794345399774,0,0.5698659647833536,0.5011143979261726,ndvi,pre
1400,0.6345450289903671,0,0.6624987799997063,0.6048263314908238,0.5505120237343519,0,0.5832546672245041,0.5159833135056091,ndvi,pre
1500,0.6458905237322485,0,0.6731499874159369,0.6168781871390094,0.5632081512782069,0,0.5952673667100141,0.5293586918821283,ndvi,pre
1600,0.6584502051321822,0,0.6849279037817211,0.6302357097643367,0.5759002007322399,0,0.6072619010608691,0.5427466135903469,ndvi,pre
100,0.07268873782576461,0.0031156198932005275,0.12049448854741115,0.024546628044506212,0.04510595635477307,0.06682222046098785,0.09313152167727481,-0.003129011952172219,bio,sm
200,0.09605435401462968,9.221998838260248e-5,0.1436172052603244,0.04804877965761761,0.07169759244718477,0.003549124829573813,0.11951249850772001,0.023550866121162535,bio,sm
300,0.10847383009738792,9.93405884397447e-6,0.1558864725703326,0.06056250089584305,0.08674445930770698,4.160348675512626e-4,0.13441031182630012,0.038678108647712685,bio,sm
400,0.11691973176898052,1.889163398827165e-6,0.16422187509135985,0.06908110642452739,0.09376595395319526,1.3528952726904464e-4,0.14135488612695146,0.04574465706683507,bio,sm
500,0.1230333156397619,5.277286381222268e-7,0.17025126225219667,0.07525167275424356,0.0987580070080043,5.800235526587372e-5,0.14628940422625447,0.05077166672312029,bio,sm
600,0.143992112958808,4.133482001122957e-9,0.19089461164830177,0.09643363237138387,0.10919523601323344,8.66065583293718e-6,0.1565987040570552,0.06128984430516309,bio,sm
700,0.16558872851292714,1.2698953000267466e-11,0.21212286833824898,0.11830535830489379,0.12180802626454865,6.848333187203792e-7,0.169043130873114,0.07401466962745268,bio,sm
800,0.18763553114120568,1.4876988529977098e-14,0.233748429102474,0.14068043139368677,0.13836976777542398,1.6333049357442064e-8,0.18536095641372727,0.09074719125210774,bio,sm
900,0.21077195657152378,0,0.25639383782314373,0.16421304428261652,0.15547064513143874,2.1121571158744246e-10,0.202182827004255,0.10805266937016393,bio,sm
1000,0.2326726407580959,0,0.27778368771542483,0.18653768834309054,0.17226780443166753,1.7987833444976786e-12,0.21867914474353242,0.12507881767346535,bio,sm
1100,0.25398723854262445,0,0.29855825916824186,0.2083107456595672,0.18641195641132735,2.220446049250313e-14,0.2325494274367802,0.13943737958864394,bio,sm
1200,0.2751984116906894,0,0.3191901810822632,0.23002319004462587,0.19914616652797743,4.440892098500626e-16,0.24502103492010824,0.15238154647809782,bio,sm
1300,0.29562009257480976,0,0.3390148470210238,0.25097006486525447,0.21014883666217116,0,0.2557845977470966,0.16357855888685646,bio,sm
1400,0.31480550299155774,0,0.35760433996975155,0.2706870449953256,0.22119863380789243,0,0.2665828881650047,0.17483561927056276,bio,sm
1500,0.33252124388565246,0,0.3747397459777897,0.28892656540538153,0.2315124659666253,0,0.27665169495691405,0.18535385822905856,bio,sm
1600,0.3484817663321595,0,0.39015277264633597,0.30538611779694147,0.24006103878379406,0,0.2849896746251358,0.19407987633861243,bio,sm
100,0.12424141875265629,4.0715141835789836e-7,0.1714423090693842,0.07647146931712971,0.09925873036326287,5.315999586019693e-5,0.14678422609853808,0.05127603058481044,bio,tem
200,0.1536248220599355,3.460183251036142e-10,0.2003684452123152,0.10618337771771648,0.11683777696171885,1.920926134157952e-6,0.1641410249560314,0.06899841260311101,bio,tem
300,0.17300124010798923,1.4444001550373287e-12,0.21939884044163466,0.12582288582578352,0.13536553998717207,3.329174491639719e-8,0.18240289676342494,0.08770998707173912,bio,tem
400,0.19212340212862203,3.3306690738754696e-15,0.23814496988191997,0.14524100871014106,0.15251018477050576,4.6484593951845454e-10,0.1992726390781339,0.10505473081775554,bio,tem
500,0.2102912975867013,0,0.2559238885881749,0.16372361485106568,0.164565421165852,1.701350171856575e-11,0.2111180050145845,0.11726797896849239,bio,tem
600,0.22729013177237156,0,0.27253086846037394,0.18104656378846343,0.17634768453833952,5.24469356832924e-13,0.22268195284162912,0.12921851675693624,bio,tem
700,0.24887314503267347,0,0.29357758457512984,0.20308252091101514,0.19158715020407988,3.9968028886505635e-15,0.2376197301291335,0.14469596434481624,bio,tem
800,0.2706652011668565,0,0.3147842680016797,0.22537906699708002,0.20877929363233044,0,0.25444543352877463,0.16218417125756535,bio,tem
900,0.2935278654929008,0,0.3369855552650748,0.24882210667269214,0.2251858219572833,0,0.2704765277366583,0.17890057401301973,bio,tem
1000,0.3165132364077351,0,0.3592573872694784,0.27244389040906025,0.23932279561150174,0,0.28426988612655,0.19332602206462599,bio,tem
1100,0.3379600915992144,0,0.37999464670192257,0.29453257359700796,0.25341308014561453,0,0.29799920064562563,0.20772364365882487,bio,tem
1200,0.3579573017720785,0,0.39929223289388716,0.31517011821270813,0.26606542080816326,0,0.3103117102275055,0.22066884797726807,bio,tem
1300,0.37713831409179543,0,0.41776782714917615,0.33500342518859866,0.2768314285494495,0,0.3207768752852648,0.231696665622981,bio,tem
1400,0.3940960075172131,0,0.43407393161563423,0.3525689570073515,0.28646186767744775,0,0.330129120687729,0.24157113928700327,bio,tem
1500,0.4071728533863956,0,0.44663044437918004,0.3661345485373634,0.29631167699706285,0,0.3396855394196004,0.251680167879203,bio,tem
1600,0.4186875845811812,0,0.4576741460570552,0.3780941004514235,0.3048005713199247,0,0.34791440117250705,0.2604002865032841,bio,tem
100,0.04749156671837372,0.053617585133524326,0.09550098982067869,-7.3828579949221e-4,0.022299045034241405,0.3650592546795033,0.07045144012561078,-0.025957031771733877,bio,pre
200,0.08277590607295886,7.581334043103016e-4,0.13048316188333892,0.03468621642488436,0.03180781887757409,0.19629796366854935,0.07991339065422917,-0.016445570689647016,bio,pre
300,0.12591611867500135,2.830315204427336e-7,0.1730931370034249,0.07816261549234135,0.048682296083972496,0.04788837379849209,0.09668345861232916,4.552033113239795e-4,bio,pre
400,0.16555917862719083,1.2807088722865956e-11,0.21209385243738102,0.11827540061725765,0.06622351011925484,0.007090573846094905,0.1140872952891719,0.0180530069763076,bio,pre
500,0.19986444383134844,2.220446049250313e-16,0.24572404799275313,0.15311214476622537,0.08093854632538315,9.924992748184813e-4,0.12866446389173417,0.03283857072864285,bio,pre
600,0.23161869508222468,0,0.2767553488505194,0.18546224772564499,0.09685678740062656,8.046236743775026e-5,0.14441037559976272,0.04885684719104757,bio,pre
700,0.26069476453479495,0,0.30508711783249315,0.21517192284691078,0.11319839380999473,3.982846306538335e-6,0.16055005631765545,0.06532687458504717,bio,pre
800,0.28708556346634917,0,0.33073450438537816,0.2422109601733807,0.12957872364523304,1.256974524466159e-7,0.17670260984401323,0.081862146804389,bio,pre
900,0.3134824485538531,0,0.35632346880655025,0.26932614338903516,0.1463215905687124,2.302385393448958e-9,0.19318646969880662,0.09879057648834641,bio,pre
1000,0.33922864022426436,0,0.38121990171284803,0.2958405404835685,0.16160631548409568,3.922950853052498e-11,0.20821168027719858,0.11426876188792104,bio,pre
1100,0.3631043284560927,0,0.40425326573063547,0.3204885150807952,0.17460943481572144,8.897327319346005e-13,0.2209767309539474,0.12745458003815296,bio,pre
1200,0.3841100438721621,0,0.4244748423743227,0.34222150884469305,0.18760718728757694,1.509903313490213e-14,0.23372065606543446,0.14065163468266054,bio,pre
1300,0.4039745849868147,0,0.44356087154803164,0.36281513311693947,0.19912240617442145,4.440892098500626e-16,0.24499777867745903,0.15235737942410654,bio,pre
