H1,H0
0.7709573510603037,0.35189309576837413
0.7725363566026123,0.35412026726057905
0.7740443068955188,0.3563474387527839
0.7755233087534824,0.3585746102449888
0.7769259920102345,0.36080178173719374
0.7786813198381023,0.36302895322939865
0.7803103272225866,0.3652561247216035
0.7819182811998381,0.36748329621380843
0.7832893843457435,0.36971046770601335
0.7848525998326275,0.37193763919821826
0.7863605501255324,0.3741648106904231
0.7876290179111886,0.37639198218262804
0.7890659129546903,0.37861915367483295
0.7903659608511926,0.38084632516703787
0.791673903775404,0.38307349665924273
0.7926028853694634,0.38530066815144765
0.7937476643876381,0.38752783964365256
0.7950213955250981,0.3897550111358575
0.7964767122999259,0.39198218262806234
0.7978715005289668,0.39420935412026725
0.7991952335086041,0.39643652561247217
0.8004084361002816,0.3986636971046771
0.801661113830512,0.40089086859688194
0.8029058965330321,0.40311804008908686
0.8043375282247276,0.4053452115812918
0.8057007363429205,0.4075723830734967
0.8069007805550735,0.40979955456570155
0.808382414088938,0.41202672605790647
0.8096956203649592,0.4142538975501114
0.8111351470843686,0.4164810690423163
0.8122009758254286,0.41870824053452116
0.8134404951761405,0.4209354120267261
0.8148379150810845,0.42316258351893093
0.8159221655534686,0.42538975501113585
0.8170222060812773,0.4276169265033407
0.8182143552657238,0.4298440979955456
0.8192301821646103,0.43207126948775054
0.8201828488418054,0.4342984409799554
0.8211618322780375,0.4365256124721603
0.8223039796203091,0.43875278396436523
0.8234171785276362,0.44097995545657015
0.8244909022964065,0.443207126948775
0.8257672651097742,0.4454342984409799
0.8268752006652947,0.44766146993318484
0.8280989299605834,0.44988864142538976
0.8291752854052564,0.4521158129175946
0.8302700625812575,0.45434298440979953
0.8313332596464099,0.45657015590200445
0.8324017200633729,0.45879732739420936
0.8335386040538383,0.4610244988864142
0.8346702246924934,0.46325167037861914
0.8357939503034348,0.46547884187082406
0.8368413573131658,0.46770601336302897
0.8379440295168781,0.46993318485523383
0.8390809135073422,0.47216035634743875
0.8402283242014206,0.47438752783964366
0.8414257367376679,0.4766146993318486
0.8424941971546337,0.47884187082405344
0.8435810793029243,0.48106904231625836
0.8449048122825598,0.48329621380846327
0.8460785397356743,0.4855233853006682
0.8470627865237103,0.48775055679287305
0.8478733427020952,0.48997772828507796
