x,y,z
2714,2692.8888888888887,2644.5185185185187
2541.125,2576.9166666666665,2506.315789473684
2510.125,2647,2470.6
2497.375,2542.75,2512.6785714285716
2643.875,2665.714285714286,2645.2608695652175
2375.25,2488.782608695652,2467.7586206896553
2490.75,2502.1739130434785,2458.3225806451615
2174.375,2240.230769230769,2244.125
2555.375,2498.8333333333335,2326.3333333333335
2655.625,2669.7,2611.3478260869565
2260.5,2203,2267.6363636363635
2294.625,2219.777777777778,2298.45
2704.625,2666.3529411764707,2549.6363636363635
2587,2548.3846153846152,2498.4444444444443
2329.625,2302.8823529411766,2268.0454545454545
2502.5,2620.2,2480
2608.875,2615.684210526316,2606.304347826087
2247.125,2167.5384615384614,2227.4117647058824
2469.125,2334.9166666666665,2446.235294117647
2551.5,2404.846153846154,2378.866666666667
2294.5,2104.214285714286,2249.1428571428573
2580.875,2548.3846153846152,2498.4444444444443
2510.375,2468.222222222222,2292.8333333333335
2559.875,2498.4117647058824,2490.72
2715.75,2694.9166666666665,2640.16
2343,2332.6470588235293,2275.5263157894738
2687.375,2638.2,2626.681818181818
2542,2573.769230769231,2545.1481481481483
2661.375,2690.230769230769,2512.68
2240,2146.4285714285716,2209.3333333333335
2489,2403.714285714286,2302.923076923077
2517.125,2501,2537.137931034483
2379.125,2469.2,2270.391304347826
2520.625,2573.769230769231,2545.1481481481483
2155.625,2253.5384615384614,2230.705882352941
2580.625,2359.714285714286,2375.4166666666665
2680.25,2637.3333333333335,2629.0588235294117
2236.25,2156.714285714286,2212.6
2689,2637.3333333333335,2629.0588235294117
2381,2297.0625,2301.4166666666665
2575,2617.230769230769,2489.9032258064517
2141.375,2238.133333333333,2273.9285714285716
2129.25,2243.5454545454545,2213.5625
2350.125,2370.0454545454545,2487.8888888888887
2512.875,2604,2617.1363636363635
2184,2243.5454545454545,2213.5625
2737.125,2654.0666666666666,2621.684210526316
2565.375,2538.9411764705883,2537.5151515151515
2239.625,2156.714285714286,2212.6
2398.75,2419.235294117647,2329.785714285714
2373.125,2266.6,2318.478260869565
2636,2606.176470588235,2623.529411764706
2378.25,2469.2,2270.391304347826
2166.375,2175.1,2252.714285714286
2116.75,2210.076923076923,2314.25
2626.625,2617.230769230769,2489.9032258064517
2120.75,2238,2223.7272727272725
2398.75,2473.8125,2441.25
2550.75,2537,2495.5454545454545
2267,2266.25,2304.5333333333333
2342.125,2398.8125,2372.0526315789475
2208.75,2283.375,2167.0666666666666
